CustomerId,total_transaction_amount,average_transaction_amount,transaction_count,std_transaction_amount,total_value,average_value,max_value,credit_txn_ratio,debit_txn_ratio,unique_product_categories,unique_channels,unique_providers,fraud_txn_count,most_common_product_category,most_common_channel,most_common_pricing_strategy,avg_transaction_hour,avg_transaction_day,avg_transaction_month,avg_transaction_year,Recency,Frequency,Monetary,rfm_cluster,is_high_risk
CustomerId_5066,-10000.0,-10000.0,1,0.0,10000,10000.0,10000,1.0,0.0,1,1,1,0,airtime,ChannelId_5,4,15.0,3.0,12.0,2018.0,72,1,10000,3,0
CustomerId_5067,25200.0,5040.0,5,5099.313679310188,27200,5440.0,10100,0.2,0.8,2,2,3,0,airtime,ChannelId_3,2,10.8,6.6,1.0,2019.0,34,5,27200,0,1
CustomerId_5068,80000.0,10000.0,8,10350.983390135314,100000,12500.0,20000,0.25,0.75,2,2,4,0,financial_services,ChannelId_3,2,7.0,7.0,12.0,2018.0,69,8,100000,3,0
CustomerId_5069,425.0,85.0,5,744.4796840747234,2575,515.0,1000,0.6,0.4,2,2,2,0,financial_services,ChannelId_2,2,8.4,10.6,12.0,2018.0,63,5,2575,3,0
CustomerId_507,2100.0,1050.0,2,70.71067811865476,2100,1050.0,1100,0.0,1.0,2,1,1,0,airtime,ChannelId_3,2,18.0,15.0,11.0,2018.0,90,2,2100,3,0
CustomerId_5073,1265215.0,10370.61475409836,122,90674.09879328455,1270765,10416.106557377048,1000000,0.36885245901639346,0.6311475409836066,2,2,5,0,financial_services,ChannelId_3,2,10.040983606557377,19.459016393442624,7.131147540983607,2018.4426229508197,23,122,1270765,2,0
CustomerId_5074,29660.0,1022.7586206896551,29,2536.714194374464,32340,1115.1724137931035,10000,0.4482758620689655,0.5517241379310345,2,2,3,0,financial_services,ChannelId_3,2,12.172413793103448,16.0,12.0,2018.0,48,29,32340,3,0
CustomerId_5076,19000.0,3800.0,5,6685.805860178712,31000,6200.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,13.0,1.0,2.0,2019.0,12,5,31000,2,0
CustomerId_508,280209.0,4002.9857142857145,70,5749.483980608279,401409,5734.414285714286,14000,0.21428571428571427,0.7857142857142857,3,2,4,0,airtime,ChannelId_3,2,11.585714285714285,15.942857142857143,8.414285714285715,2018.3142857142857,5,70,401409,2,0
CustomerId_5080,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,18.0,21.0,12.0,2018.0,54,6,41000,3,0
CustomerId_5081,44695.5,876.3823529411765,51,1168.7942316260603,48351,948.0588235294117,5000,0.35294117647058826,0.6470588235294118,3,2,3,0,airtime,ChannelId_3,2,14.803921568627452,15.627450980392156,6.764705882352941,2018.450980392157,19,51,48351,2,0
CustomerId_5082,40000.0,4444.444444444444,9,6554.790444993477,62000,6888.888888888889,10500,0.3333333333333333,0.6666666666666666,2,2,4,0,financial_services,ChannelId_3,2,14.88888888888889,16.333333333333332,12.0,2018.0,47,9,62000,3,0
CustomerId_5085,35887.0,2242.9375,16,6566.649835532575,72177,4511.0625,14000,0.375,0.625,4,3,3,0,financial_services,ChannelId_3,2,12.5625,20.9375,10.0,2018.125,33,16,72177,2,0
CustomerId_5087,2000.0,2000.0,1,0.0,2000,2000.0,2000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,0,9.0,1.0,12.0,2018.0,75,1,2000,3,0
CustomerId_5089,500.0,500.0,1,0.0,500,500.0,500,0.0,1.0,1,1,1,0,data_bundles,ChannelId_3,4,21.0,30.0,11.0,2018.0,75,1,500,3,0
CustomerId_509,66000.0,5076.923076923077,13,6601.281926786878,98000,7538.461538461538,11000,0.3076923076923077,0.6923076923076923,2,2,3,0,financial_services,ChannelId_3,2,7.923076923076923,12.384615384615385,1.6153846153846154,2019.0,6,13,98000,2,0
CustomerId_5090,121000.0,4033.3333333333335,30,5622.021561394229,174530,5817.666666666667,12530,0.2,0.8,3,2,3,0,airtime,ChannelId_3,2,13.4,13.866666666666667,3.1666666666666665,2018.8333333333333,5,30,174530,2,0
CustomerId_5091,13500.0,843.75,16,862.3369411082886,14500,906.25,2000,0.375,0.625,2,2,2,0,airtime,ChannelId_3,4,16.375,23.25,11.0,2018.0,81,16,14500,3,0
CustomerId_5092,40000.0,3636.3636363636365,11,5903.773831588186,62000,5636.363636363636,10000,0.2727272727272727,0.7272727272727273,2,2,3,0,airtime,ChannelId_3,2,11.454545454545455,3.5454545454545454,2.0,2019.0,6,11,62000,2,0
CustomerId_5094,49435.0,1177.0238095238096,42,1987.7702483926282,52765,1256.3095238095239,8000,0.42857142857142855,0.5714285714285714,3,2,4,0,financial_services,ChannelId_3,2,8.595238095238095,17.30952380952381,1.0714285714285714,2019.0,2,42,52765,2,0
CustomerId_5095,50000.0,50000.0,1,0.0,50000,50000.0,50000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,13.0,25.0,12.0,2018.0,50,1,50000,3,0
CustomerId_5097,4000.0,4000.0,1,0.0,4000,4000.0,4000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,10.0,7.0,2.0,2019.0,6,1,4000,0,1
CustomerId_5099,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,9.0,6.0,2.0,2019.0,8,1,5000,0,1
CustomerId_5100,40000.0,20000.0,2,0.0,40000,20000.0,20000,0.0,1.0,2,1,2,0,data_bundles,ChannelId_3,2,6.0,18.0,1.0,2019.0,27,2,40000,2,0
CustomerId_5101,31940.0,4562.857142857143,7,7748.810046894758,34060,4865.714285714285,20000,0.42857142857142855,0.5714285714285714,2,2,3,0,financial_services,ChannelId_3,2,20.0,23.714285714285715,11.0,2018.0,77,7,34060,3,0
CustomerId_5103,2950.0,737.5,4,525.0,3050,762.5,1000,0.25,0.75,2,2,2,0,airtime,ChannelId_3,2,7.0,18.75,8.5,2018.25,27,4,3050,0,1
CustomerId_5105,1135000.0,141875.0,8,162523.34997074815,1135000,141875.0,500000,0.0,1.0,2,1,1,1,financial_services,ChannelId_3,0,17.125,7.125,10.625,2018.125,43,8,1135000,2,1
CustomerId_5106,100000.0,50000.0,2,0.0,100000,50000.0,50000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,14.0,10.5,1.0,2019.0,33,2,100000,2,0
CustomerId_5107,11617.0,645.3888888888889,18,955.9237687357643,15783,876.8333333333334,3000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,8.666666666666666,18.11111111111111,1.1111111111111112,2019.0,10,18,15783,0,1
CustomerId_5108,96388.0,3569.925925925926,27,6552.515441392458,179623,6652.7037037037035,12000,0.2222222222222222,0.7777777777777778,3,3,4,0,financial_services,ChannelId_3,2,13.074074074074074,16.62962962962963,6.518518518518518,2018.4814814814815,5,27,179623,2,0
CustomerId_511,2000.0,2000.0,1,0.0,2000,2000.0,2000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,7.0,8.0,2.0,2019.0,6,1,2000,0,1
CustomerId_5111,19000.0,3800.0,5,6685.805860178712,31000,6200.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,9.8,28.0,12.0,2018.0,47,5,31000,3,0
CustomerId_5112,5000.0,1000.0,5,0.0,5000,1000.0,1000,0.0,1.0,1,1,2,0,airtime,ChannelId_3,1,22.0,7.0,12.0,2018.0,68,5,5000,3,0
CustomerId_5113,80000.0,4000.0,20,7262.013639842819,152000,7600.0,11000,0.4,0.6,2,2,4,0,airtime,ChannelId_3,2,9.5,13.55,1.45,2019.0,1,20,152000,2,0
CustomerId_5115,8000.0,2666.6666666666665,3,2081.6659994661327,8000,2666.6666666666665,5000,0.0,1.0,2,1,1,0,financial_services,ChannelId_3,2,9.0,8.0,12.0,2018.0,67,3,8000,3,0
CustomerId_5116,14920.0,877.6470588235294,17,799.0113376210996,17040,1002.3529411764706,2610,0.23529411764705882,0.7647058823529411,3,2,3,0,airtime,ChannelId_3,4,14.882352941176471,21.88235294117647,1.0,2019.0,21,17,17040,0,1
CustomerId_5118,40000.0,4444.444444444444,9,6463.573143221772,62000,6888.888888888889,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,13.333333333333334,14.333333333333334,1.4444444444444444,2019.0,12,9,62000,2,0
CustomerId_5119,34460.0,3446.0,10,7958.237102385036,46540,4654.0,20000,0.4,0.6,3,2,3,0,financial_services,ChannelId_3,2,15.5,8.4,2.0,2019.0,3,10,46540,2,0
CustomerId_5120,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,16.0,15.0,1.0,2019.0,29,1,10000,0,1
CustomerId_5121,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,7.0,8.0,2.0,2019.0,6,5,32000,2,0
CustomerId_5122,384000.0,4860.7594936708865,79,10627.71434675805,717000,9075.949367088608,50000,0.4430379746835443,0.5569620253164557,2,2,4,0,airtime,ChannelId_3,2,12.481012658227849,8.569620253164556,12.0,2018.0,55,79,717000,2,0
CustomerId_5123,800000.0,800000.0,1,0.0,800000,800000.0,800000,0.0,1.0,1,1,1,1,financial_services,ChannelId_3,2,18.0,24.0,12.0,2018.0,51,1,800000,2,1
CustomerId_5124,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,6.0,25.0,1.0,2019.0,20,1,10000,0,1
CustomerId_5126,10000.0,5000.0,2,0.0,10000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,15.0,24.0,11.0,2018.0,81,2,10000,3,0
CustomerId_5127,2045.0,681.6666666666666,3,639.9283814094616,2155,718.3333333333334,1100,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,8.0,18.666666666666668,12.0,2018.0,56,3,2155,3,0
CustomerId_5128,56000.0,28000.0,2,0.0,57680,28840.0,28840,0.0,1.0,1,1,1,0,tv,ChannelId_3,1,12.0,4.0,2.0,2019.0,9,2,57680,2,0
CustomerId_5129,23205.0,552.5,42,1263.2494153435628,40595,966.547619047619,5000,0.40476190476190477,0.5952380952380952,2,3,3,0,financial_services,ChannelId_3,2,11.833333333333334,10.047619047619047,1.880952380952381,2019.0,1,42,40595,2,0
CustomerId_513,14831.0,1235.9166666666667,12,1927.283555036765,17169,1430.75,5000,0.4166666666666667,0.5833333333333334,2,2,4,0,financial_services,ChannelId_3,2,9.666666666666666,21.25,11.0,2018.0,83,12,17169,3,0
CustomerId_5130,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,12.0,12.0,12.0,2018.0,63,1,1000,3,0
CustomerId_5131,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,17.0,6.0,1.0,2019.0,38,1,5000,0,1
CustomerId_5132,500.0,500.0,1,0.0,500,500.0,500,0.0,1.0,1,1,1,0,airtime,ChannelId_3,2,21.0,2.0,1.0,2019.0,42,1,500,0,1
CustomerId_5133,1450.0,483.3333333333333,3,525.1983752196244,1550,516.6666666666666,1000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,8.666666666666666,28.333333333333332,11.0,2018.0,77,3,1550,3,0
CustomerId_5134,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,14.0,1.0,2.0,2019.0,12,5,32000,2,0
CustomerId_5137,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,4.0,8.0,12.0,2018.0,68,1,1000,3,0
CustomerId_5138,1849560.0,6005.064935064935,308,13064.663344129613,2257225,7328.652597402597,100000,0.34415584415584416,0.6558441558441559,4,2,4,0,financial_services,ChannelId_3,2,13.594155844155845,14.529220779220779,5.383116883116883,2018.607142857143,4,308,2257225,2,0
CustomerId_5139,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,21.0,2.0,1.0,2019.0,42,1,1000,0,1
CustomerId_514,20000.0,10000.0,2,0.0,20000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,11.0,8.0,1.0,2019.0,36,2,20000,0,1
CustomerId_5140,190025.0,1544.918699186992,123,4170.157738875892,205575,1671.341463414634,30000,0.3008130081300813,0.6991869918699187,4,2,3,0,financial_services,ChannelId_3,2,11.439024390243903,16.26829268292683,9.260162601626016,2018.2439024390244,1,123,205575,2,0
CustomerId_5141,79000.0,19750.0,4,40376.354466444835,91000,22750.0,80000,0.5,0.5,3,2,3,0,financial_services,ChannelId_2,2,13.0,14.5,12.0,2018.0,60,4,91000,3,0
CustomerId_5142,30000.0,10000.0,3,0.0,30000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,16.333333333333332,2.0,1.0,2019.0,42,3,30000,3,0
CustomerId_5145,1000.0,500.0,2,0.0,1000,500.0,500,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,4.0,16.0,1.0,2019.0,20,2,1000,0,1
CustomerId_5146,74000.0,24666.666666666668,3,47961.790347456095,86000,28666.666666666668,80000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,13.666666666666666,12.333333333333334,12.0,2018.0,63,3,86000,3,0
CustomerId_5147,30000.0,4285.714285714285,7,6102.302453836194,42000,6000.0,10000,0.2857142857142857,0.7142857142857143,2,2,3,0,airtime,ChannelId_3,2,10.142857142857142,25.0,1.0,2019.0,19,7,42000,2,0
CustomerId_5148,245205.0,1109.524886877828,221,1780.119027063694,254795,1152.9185520361991,10000,0.416289592760181,0.583710407239819,3,2,3,0,financial_services,ChannelId_3,2,12.615384615384615,18.144796380090497,9.51131221719457,2018.2262443438915,16,221,254795,2,0
CustomerId_5149,975.0,325.0,3,303.10889132455355,1025,341.6666666666667,500,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,8.0,10.0,2.0,2019.0,4,3,1025,0,1
CustomerId_515,1154671.0,6379.397790055249,181,11330.460542115643,1445927,7988.546961325967,50000,0.3701657458563536,0.6298342541436464,4,2,3,0,financial_services,ChannelId_3,2,13.67403314917127,14.7292817679558,6.867403314917127,2018.4585635359117,1,181,1445927,2,0
CustomerId_5150,50000.0,4166.666666666667,12,7469.128382072355,92000,7666.666666666667,11000,0.4166666666666667,0.5833333333333334,2,2,4,0,airtime,ChannelId_3,2,12.0,13.666666666666666,1.5,2019.0,5,12,92000,2,0
CustomerId_5152,204790.0,20479.0,10,34672.668855390344,206810,20681.0,100000,0.2,0.8,2,2,3,0,financial_services,ChannelId_3,2,14.8,13.6,7.6,2018.4,32,10,206810,2,0
CustomerId_5154,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,8.0,1.0,1.0,2019.0,44,1,10000,3,0
CustomerId_5155,29726020.0,245669.5867768595,121,575981.0892329664,29763180,245976.69421487604,3000000,0.09917355371900827,0.9008264462809917,2,2,5,7,financial_services,ChannelId_3,2,15.380165289256198,11.190082644628099,2.0,2019.0,1,121,29763180,2,1
CustomerId_5156,7250.0,483.3333333333333,15,641.3341748336228,9750,650.0,1000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,10.6,15.133333333333333,1.0,2019.0,20,15,9750,0,1
CustomerId_5157,79500.0,3456.521739130435,23,6833.927799586449,151500,6586.95652173913,11000,0.34782608695652173,0.6521739130434783,2,2,4,0,airtime,ChannelId_3,2,10.26086956521739,13.391304347826088,1.5217391304347827,2019.0,2,23,151500,2,0
CustomerId_5159,326320.0,19195.29411764706,17,32421.650774915648,365560,21503.529411764706,81580,0.29411764705882354,0.7058823529411765,3,2,3,0,financial_services,ChannelId_3,2,8.941176470588236,16.235294117647058,1.411764705882353,2019.0,3,17,365560,2,0
CustomerId_516,-50.0,-16.666666666666668,3,1000.4165798972613,2050,683.3333333333334,1000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,20.0,7.0,12.0,2018.0,68,3,2050,3,0
CustomerId_5160,8980.0,1122.5,8,1893.21910285856,11180,1397.5,5000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,17.0,18.75,12.0,2018.0,53,8,11180,3,0
CustomerId_5162,9000.0,1800.0,5,2167.94833886788,11000,2200.0,5000,0.2,0.8,2,2,3,0,airtime,ChannelId_3,2,14.6,6.6,1.0,2019.0,36,5,11000,0,1
CustomerId_5163,20000.0,4000.0,5,8215.838362577491,40000,8000.0,10000,0.4,0.6,2,2,3,0,airtime,ChannelId_3,2,12.6,21.0,12.0,2018.0,54,5,40000,3,0
CustomerId_5164,80793.0,1923.642857142857,42,3314.4474565919295,84157,2003.7380952380952,12000,0.30952380952380953,0.6904761904761905,3,2,3,0,airtime,ChannelId_3,2,14.047619047619047,19.523809523809526,7.5476190476190474,2018.404761904762,36,42,84157,2,0
CustomerId_5165,490.0,245.0,2,360.62445840513925,510,255.0,500,0.5,0.5,2,2,2,0,airtime,ChannelId_2,2,17.0,25.0,1.0,2019.0,19,2,510,0,1
CustomerId_5166,192160.0,21351.11111111111,9,31025.94899614049,195840,21760.0,64000,0.2222222222222222,0.7777777777777778,3,2,3,0,financial_services,ChannelId_3,2,15.666666666666666,17.555555555555557,1.0,2019.0,15,9,195840,2,0
CustomerId_5167,10000.0,2500.0,4,6757.711644237764,22000,5500.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,4.0,8.0,2.0,2019.0,6,4,22000,2,0
CustomerId_5168,71200.0,4746.666666666667,15,6172.967180337492,104400,6960.0,11200,0.26666666666666666,0.7333333333333333,3,2,4,0,airtime,ChannelId_3,2,10.066666666666666,11.466666666666667,4.666666666666667,2018.7333333333333,5,15,104400,2,0
CustomerId_5169,1490.0,248.33333333333334,6,689.9396108839285,3510,585.0,1000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,15.5,6.5,2.0,2019.0,3,6,3510,0,1
CustomerId_517,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,8.8,8.0,2.0,2019.0,6,5,32000,2,0
CustomerId_5170,13700.0,1141.6666666666667,12,1039.4127129676583,14300,1191.6666666666667,3000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,16.333333333333332,5.833333333333333,12.0,2018.0,66,12,14300,3,0
CustomerId_5171,293496.0,3913.28,75,7099.596095401332,542196,7229.28,15000,0.41333333333333333,0.5866666666666667,3,2,5,0,airtime,ChannelId_3,2,9.053333333333333,17.04,7.72,2018.3733333333332,2,75,542196,2,0
CustomerId_5172,230700.0,4436.538461538462,52,7618.193621674055,414700,7975.0,21700,0.40384615384615385,0.5961538461538461,2,2,5,0,airtime,ChannelId_3,2,10.51923076923077,17.634615384615383,6.4423076923076925,2018.5,10,52,414700,2,0
CustomerId_5173,70000.0,5000.0,14,6275.716324421889,102000,7285.714285714285,10000,0.2857142857142857,0.7142857142857143,2,2,3,0,financial_services,ChannelId_3,2,15.928571428571429,13.142857142857142,1.2857142857142858,2019.0,12,14,102000,2,0
CustomerId_5174,36720.0,426.9767441860465,86,447.06314797390064,39480,459.06976744186045,1000,0.43023255813953487,0.5697674418604651,2,2,3,0,airtime,ChannelId_3,4,12.116279069767442,16.13953488372093,7.267441860465116,2018.4302325581396,1,86,39480,2,0
CustomerId_5175,80000.0,4705.882352941177,17,6302.427170169769,122000,7176.470588235294,10000,0.29411764705882354,0.7058823529411765,2,2,3,0,financial_services,ChannelId_3,2,12.647058823529411,15.588235294117647,7.0588235294117645,2018.4705882352941,12,17,122000,2,0
CustomerId_5176,10000.0,2500.0,4,6508.456038109192,20400,5100.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,1.0,16.0,11.0,2018.0,90,4,20400,3,0
CustomerId_5177,344928.0,57488.0,6,83052.49506185831,351072,58512.0,200000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,19.5,28.333333333333332,1.0,2019.0,15,6,351072,2,0
CustomerId_5178,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,12.0,8.0,2.0,2019.0,5,5,32000,2,0
CustomerId_5179,3000.0,3000.0,1,0.0,3000,3000.0,3000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,9.0,7.0,2.0,2019.0,7,1,3000,0,1
CustomerId_518,20000.0,3333.3333333333335,6,5391.351098441528,32000,5333.333333333333,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,17.0,25.0,1.0,2019.0,19,6,32000,2,0
CustomerId_5180,7378.0,3689.0,2,6096.674667390413,9762,4881.0,9140,0.5,0.5,2,2,2,0,financial_services,ChannelId_2,2,16.0,15.0,11.0,2018.0,90,2,9762,3,0
CustomerId_5181,40000.0,4444.444444444444,9,6463.573143221772,62000,6888.888888888889,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,12.88888888888889,17.444444444444443,1.4444444444444444,2019.0,5,9,62000,2,0
CustomerId_5183,2000.0,1000.0,2,0.0,2000,1000.0,1000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,15.0,22.0,12.0,2018.0,53,2,2000,0,1
CustomerId_5184,500.0,500.0,1,0.0,500,500.0,500,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,17.0,10.0,1.0,2019.0,34,1,500,0,1
CustomerId_5185,80000.0,80000.0,1,0.0,80000,80000.0,80000,0.0,1.0,1,1,1,0,ticket,ChannelId_1,4,13.0,13.0,12.0,2018.0,62,1,80000,3,0
CustomerId_5186,29000.0,4142.857142857143,7,7425.823667638301,51000,7285.714285714285,10000,0.42857142857142855,0.5714285714285714,2,2,3,0,airtime,ChannelId_3,2,17.428571428571427,21.0,12.0,2018.0,54,7,51000,3,0
CustomerId_5189,2000.0,1000.0,2,0.0,2000,1000.0,1000,0.0,1.0,2,1,2,0,airtime,ChannelId_3,2,8.0,17.0,1.0,2019.0,28,2,2000,0,1
CustomerId_5192,-13000.0,-13000.0,1,0.0,14590,14590.0,14590,1.0,0.0,1,1,1,0,utility_bill,ChannelId_5,2,8.0,8.0,2.0,2019.0,6,1,14590,0,1
CustomerId_5194,100094.0,2001.88,50,3790.4442130500875,140176,2803.52,10000,0.24,0.76,2,3,4,0,airtime,ChannelId_3,2,15.62,15.64,11.48,2018.02,42,50,140176,2,0
CustomerId_5196,20000.0,3333.3333333333335,6,6030.478145774734,32000,5333.333333333333,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,9.0,8.0,2.0,2019.0,6,6,32000,2,0
CustomerId_5198,75016.0,3948.2105263157896,19,4168.848596421204,79084,4162.315789473684,11200,0.10526315789473684,0.8947368421052632,3,2,4,0,financial_services,ChannelId_3,2,14.157894736842104,16.526315789473685,11.0,2018.0,86,19,79084,3,0
CustomerId_5199,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,1,23.0,19.0,12.0,2018.0,56,1,5000,3,0
CustomerId_520,138936.0,5789.0,24,8859.962905997529,150549,6272.875,38565,0.375,0.625,3,2,2,0,airtime,ChannelId_3,2,12.625,18.0,7.666666666666667,2018.3333333333333,27,24,150549,2,0
CustomerId_5200,75600.0,6300.0,12,8081.066536270839,100000,8333.333333333334,21700,0.25,0.75,3,2,5,0,financial_services,ChannelId_3,2,9.833333333333334,5.5,1.9166666666666667,2019.0,5,12,100000,2,0
CustomerId_5201,12340.0,949.2307692307693,13,1487.2651721558238,14660,1127.6923076923076,5000,0.38461538461538464,0.6153846153846154,3,2,3,0,financial_services,ChannelId_3,2,13.307692307692308,23.615384615384617,12.0,2018.0,51,13,14660,3,0
CustomerId_5202,40000.0,5714.285714285715,7,9516.902257112266,62000,8857.142857142857,20000,0.42857142857142855,0.5714285714285714,2,2,3,0,financial_services,ChannelId_3,2,17.0,8.0,2.0,2019.0,5,7,62000,2,0
CustomerId_5203,263000.0,2553.3980582524273,103,5315.917929956728,465800,4522.330097087379,10000,0.22330097087378642,0.7766990291262136,3,2,3,0,airtime,ChannelId_3,2,10.70873786407767,15.533980582524272,4.223300970873787,2018.7184466019417,1,103,465800,2,0
CustomerId_5204,42650.0,3046.4285714285716,14,4338.710561982597,47350,3382.1428571428573,14000,0.42857142857142855,0.5714285714285714,2,2,3,0,financial_services,ChannelId_3,2,15.928571428571429,18.928571428571427,1.2857142857142858,2019.0,7,14,47350,2,0
CustomerId_5206,20000.0,4000.0,5,6558.963332722634,30400,6080.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,9.0,16.0,11.0,2018.0,90,5,30400,3,0
CustomerId_5207,80000.0,4000.0,20,5936.062845461051,122000,6100.0,10000,0.25,0.75,2,2,3,0,airtime,ChannelId_3,2,15.45,12.65,1.5,2019.0,5,20,122000,2,0
CustomerId_5208,139000.0,6950.0,20,9417.089728114966,201000,10050.0,20000,0.35,0.65,2,2,4,0,financial_services,ChannelId_3,2,10.85,12.2,9.0,2018.3,5,20,201000,2,0
CustomerId_521,1002000.0,501000.0,2,705692.5676241744,1002000,501000.0,1000000,0.0,1.0,2,1,1,0,airtime,ChannelId_3,2,18.0,14.0,1.0,2019.0,30,2,1002000,2,0
CustomerId_5210,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,20.0,3.0,12.0,2018.0,72,1,5000,3,0
CustomerId_5211,528501.0,7340.291666666667,72,13758.823060323208,536702,7454.194444444444,50000,0.3194444444444444,0.6805555555555556,3,2,4,0,financial_services,ChannelId_3,2,14.0,19.27777777777778,1.1111111111111112,2019.0,10,72,536702,2,0
CustomerId_5212,20000.0,4000.0,5,6558.963332722634,30400,6080.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,13.0,16.0,11.0,2018.0,89,5,30400,3,0
CustomerId_5214,2000.0,1000.0,2,0.0,2000,1000.0,1000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,7.5,17.0,11.0,2018.0,89,2,2000,3,0
CustomerId_5216,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,12.0,8.0,2.0,2019.0,5,5,32000,2,0
CustomerId_5218,40467.0,1305.3870967741937,31,3618.967206975119,43333,1397.8387096774193,20000,0.41935483870967744,0.5806451612903226,2,2,3,0,airtime,ChannelId_3,2,14.129032258064516,6.516129032258065,2.0,2019.0,3,31,43333,2,0
CustomerId_522,609000.0,203000.0,3,168008.9283341811,610170,203390.0,300000,0.0,1.0,2,1,1,0,financial_services,ChannelId_1,0,9.0,24.0,11.0,2018.0,82,3,610170,3,0
CustomerId_5221,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,20.0,21.0,12.0,2018.0,54,6,41000,3,0
CustomerId_5223,19000.0,1583.3333333333333,12,3691.718824448563,31000,2583.3333333333335,10000,0.16666666666666666,0.8333333333333334,2,2,3,0,airtime,ChannelId_3,2,16.916666666666668,15.5,11.5,2018.0,74,12,31000,3,0
CustomerId_5225,110000.0,4074.074074074074,27,7210.707454494462,210000,7777.777777777777,10000,0.37037037037037035,0.6296296296296297,2,2,4,0,airtime,ChannelId_3,2,11.0,12.333333333333334,2.925925925925926,2018.851851851852,1,27,210000,2,0
